TimeStamp,Produced(Wh),Consumed(Wh),Temp(F),SolarRadiation(W/m2)
2024-10-10 16:00:00,10745,1325,62.2,209
2024-10-10 17:00:00,3091,1701,58.3,22
2024-10-10 18:00:00,37,1477,55.7,5
2024-10-10 19:00:00,0,1440,54.6,0
2024-10-10 20:00:00,0,2890,53.3,0
2024-10-10 21:00:00,0,1680,53,0
2024-10-10 22:00:00,0,1680,51.2,0
2024-10-10 23:00:00,0,2340,50.8,0
2024-10-11 0:00:00,0,1740,49.1,0
2024-10-11 1:00:00,0,1870,48.5,0
2024-10-11 2:00:00,0,1500,48,0
2024-10-11 3:00:00,0,1550,42.2,0
2024-10-11 4:00:00,0,1450,40.3,0
2024-10-11 5:00:00,0,1320,40.2,0
2024-10-11 6:00:00,0,2180,37.5,0
2024-10-11 7:00:00,1561,1751,41.3,26
2024-10-11 8:00:00,9490,1210,52.5,168
2024-10-11 9:00:00,16679,1529,56.9,336
2024-10-11 10:00:00,21309,1019,58.6,477
2024-10-11 11:00:00,24111,1151,60.9,579
2024-10-11 12:00:00,24870,2090,62.8,626
2024-10-11 13:00:00,23710,1140,64,614
2024-10-11 14:00:00,20667,917,65.8,544
2024-10-11 15:00:00,15860,1030,65.8,425
2024-10-11 16:00:00,9263,713,65.2,167
2024-10-11 17:00:00,2318,998,62.4,35
2024-10-11 18:00:00,32,942,58.9,6
2024-10-11 19:00:00,0,840,53.4,0
2024-10-11 20:00:00,0,1560,53.8,0
2024-10-11 21:00:00,0,2470,51,0
2024-10-11 22:00:00,0,2210,56.2,0
2024-10-11 23:00:00,0,1950,58.3,0
2024-10-12 0:00:00,0,1750,59.7,0
2024-10-12 1:00:00,0,1470,60.6,0
2024-10-12 2:00:00,0,1650,59,0
2024-10-12 3:00:00,0,1420,57.5,0
2024-10-12 4:00:00,0,1700,56.3,0
2024-10-12 5:00:00,0,2300,55.4,0
2024-10-12 6:00:00,0,1470,53.7,0
2024-10-12 7:00:00,1250,1770,58.4,18
2024-10-12 8:00:00,7946,1466,63.6,139
2024-10-12 9:00:00,15843,1543,68.7,321
2024-10-12 10:00:00,20961,2021,70.2,477
2024-10-12 11:00:00,23523,1613,71.2,577
2024-10-12 12:00:00,24545,2365,72.9,623
2024-10-12 13:00:00,23721,3121,73.3,616
2024-10-12 14:00:00,21038,1898,74.1,549
2024-10-12 15:00:00,16489,739,73.4,143
2024-10-12 16:00:00,9976,866,72.7,144
2024-10-12 17:00:00,2676,676,68.1,29
2024-10-12 18:00:00,36,1056,54.2,5
2024-10-12 19:00:00,0,1480,49.5,0
2024-10-12 20:00:00,0,2200,46.9,0
2024-10-12 21:00:00,0,1260,43.8,0
2024-10-12 22:00:00,0,1800,42.9,0
2024-10-12 23:00:00,0,1540,41.4,0
2024-10-13 0:00:00,0,1930,38.8,0
2024-10-13 1:00:00,0,2200,38.2,0
2024-10-13 2:00:00,0,1630,36.1,0
2024-10-13 3:00:00,0,1540,35.8,0
2024-10-13 4:00:00,0,1530,41.4,0
2024-10-13 5:00:00,0,1610,43.3,0
2024-10-13 6:00:00,0,1420,45.8,0
2024-10-13 7:00:00,225,2165,52.7,5
2024-10-13 8:00:00,1366,1346,57,33
2024-10-13 9:00:00,7616,1786,60.9,192
2024-10-13 10:00:00,9765,1725,62.4,184
2024-10-13 11:00:00,21766,1256,64.5,468
2024-10-13 12:00:00,22902,1382,66.6,561
2024-10-13 13:00:00,17505,2145,68.8,544
2024-10-13 14:00:00,10797,1297,69.2,373
2024-10-13 15:00:00,13934,3554,68.7,278
2024-10-13 16:00:00,7295,1355,67.5,122
2024-10-13 17:00:00,1847,1617,65.5,44
2024-10-13 18:00:00,14,1524,64.2,6
2024-10-13 19:00:00,0,1630,65,0
2024-10-13 20:00:00,0,2800,65.6,0
2024-10-13 21:00:00,0,2300,65.7,0
2024-10-13 22:00:00,0,1920,65.6,0
2024-10-13 23:00:00,0,1670,65.3,0
2024-10-14 0:00:00,0,1610,64.6,0
2024-10-14 1:00:00,0,1740,63.3,0
2024-10-14 2:00:00,0,1450,58.6,0
2024-10-14 3:00:00,0,1510,55.1,0
2024-10-14 4:00:00,0,1470,54.6,0
2024-10-14 5:00:00,0,1290,54.1,0
2024-10-14 6:00:00,0,920,54,0
2024-10-14 7:00:00,628,1678,54.6,8
2024-10-14 8:00:00,1260,570,55.9,35
2024-10-14 9:00:00,3362,772,57.3,77
2024-10-14 10:00:00,3197,787,58.5,78
2024-10-14 11:00:00,4386,626,60.6,130
2024-10-14 12:00:00,5428,728,61.3,207
2024-10-14 13:00:00,6555,825,63.7,305
2024-10-14 14:00:00,10656,926,65.5,287
2024-10-14 15:00:00,16371,851,67.6,278
2024-10-14 16:00:00,7095,1975,64.5,103
2024-10-14 17:00:00,2219,2279,59.4,37
2024-10-14 18:00:00,17,1597,55.2,4
2024-10-14 19:00:00,0,2070,52.4,0
2024-10-14 20:00:00,0,3220,50.5,0
2024-10-14 21:00:00,0,2500,50.1,0
2024-10-14 22:00:00,0,2410,49.2,0
2024-10-14 23:00:00,0,2420,47.8,0
2024-10-15 0:00:00,0,2340,47.7,0
2024-10-15 1:00:00,0,1800,46.1,0
2024-10-15 2:00:00,0,1540,44,0
2024-10-15 3:00:00,0,1350,44.9,0
2024-10-15 4:00:00,0,2710,41.7,0
2024-10-15 5:00:00,0,1920,38.4,0
2024-10-15 6:00:00,0,3110,36.6,0
2024-10-15 7:00:00,1321,2321,43.6,23
2024-10-15 8:00:00,6843,1033,48.1,137
2024-10-15 9:00:00,13802,692,52.2,341
2024-10-15 10:00:00,18014,874,53.7,485
2024-10-15 11:00:00,21922,1012,55.7,538
2024-10-15 12:00:00,24514,784,56.3,465
2024-10-15 13:00:00,24444,874,56.3,387
2024-10-15 14:00:00,19859,1519,57.2,409
2024-10-15 15:00:00,17078,1138,56.7,342
2024-10-15 16:00:00,9892,1052,56.3,61
2024-10-15 17:00:00,2407,817,54.6,28
2024-10-15 18:00:00,11,1361,49.8,3
2024-10-15 19:00:00,0,1140,48.5,0
2024-10-15 20:00:00,0,2720,46.3,0
2024-10-15 21:00:00,0,1770,42.5,0
2024-10-15 22:00:00,0,3300,42.3,0
2024-10-15 23:00:00,0,2030,41.5,0
2024-10-16 0:00:00,0,2560,41.5,0
2024-10-16 1:00:00,0,1580,40.4,0
2024-10-16 2:00:00,0,1650,42.6,0
2024-10-16 3:00:00,0,1570,38.6,0
2024-10-16 4:00:00,0,1500,37.3,0
2024-10-16 5:00:00,0,1390,38.9,0
2024-10-16 6:00:00,0,1430,36,0
2024-10-16 7:00:00,1078,2358,39.1,14
2024-10-16 8:00:00,8039,1359,49,156
2024-10-16 9:00:00,16513,1483,52.3,319
2024-10-16 10:00:00,21480,1040,53.1,460
2024-10-16 11:00:00,22772,1022,53.7,524
2024-10-16 12:00:00,21055,1515,54,558
2024-10-16 13:00:00,23955,2305,56.2,599
2024-10-16 14:00:00,21333,1603,57.5,527
2024-10-16 15:00:00,16625,2535,58.3,401
2024-10-16 16:00:00,10052,1332,57.4,48
2024-10-16 17:00:00,2287,1667,54.5,21
2024-10-16 18:00:00,10,1420,47.7,3
2024-10-16 19:00:00,0,1840,40.6,0
2024-10-16 20:00:00,0,2630,50.7,0
2024-10-16 21:00:00,0,2470,50,0
2024-10-16 22:00:00,0,1900,47.5,0
2024-10-16 23:00:00,0,2150,47.5,0
2024-10-17 0:00:00,0,2010,47.6,0
2024-10-17 1:00:00,0,1820,46.2,0
2024-10-17 2:00:00,0,1860,46.6,0
2024-10-17 3:00:00,0,1960,45.5,0
2024-10-17 4:00:00,0,1830,41.6,0
2024-10-17 5:00:00,0,1520,44.1,0
2024-10-17 6:00:00,0,1440,43.4,0
2024-10-17 7:00:00,906,2196,44.9,7
2024-10-17 8:00:00,9029,1269,48.4,151
2024-10-17 9:00:00,16492,1312,50.7,319
2024-10-17 10:00:00,21550,1490,53.1,463
2024-10-17 11:00:00,23366,1696,54.2,559
2024-10-17 12:00:00,15013,2053,53.1,581
2024-10-17 13:00:00,7003,1433,54.8,197
2024-10-17 14:00:00,7882,1702,55.2,212
2024-10-17 15:00:00,14322,1532,55.4,261
2024-10-17 16:00:00,12388,1828,55.2,72
2024-10-17 17:00:00,2533,1243,54.4,45
2024-10-17 18:00:00,4,2474,52.8,6
2024-10-17 19:00:00,0,2210,50.7,0
2024-10-17 20:00:00,0,3640,42.1,0
2024-10-17 21:00:00,0,2950,40.5,0
2024-10-17 22:00:00,0,3180,39.5,0
2024-10-17 23:00:00,0,2830,36.4,0
2024-10-18 0:00:00,0,2540,37.3,0
2024-10-18 1:00:00,0,2560,37.5,0
2024-10-18 2:00:00,0,2390,38,0
2024-10-18 3:00:00,0,2180,40.1,0
2024-10-18 4:00:00,0,2270,41.4,0
2024-10-18 5:00:00,0,2290,49.8,0
2024-10-18 6:00:00,0,3060,49.4,0
2024-10-18 7:00:00,921,2421,51.1,10
2024-10-18 8:00:00,8783,1783,54.3,152
2024-10-18 9:00:00,16089,899,57.1,311
2024-10-18 10:00:00,21057,937,58.3,448
2024-10-18 11:00:00,23726,686,60.2,545
2024-10-18 12:00:00,24607,1487,61.6,590
2024-10-18 13:00:00,23650,2700,63.9,581
2024-10-18 14:00:00,20770,1800,64.2,520
2024-10-18 15:00:00,15966,1846,64.7,403
2024-10-18 16:00:00,9279,2239,64.6,36
2024-10-18 17:00:00,1922,1972,58.8,20
2024-10-18 18:00:00,4,1774,49,3
2024-10-18 19:00:00,0,1840,44.7,0
2024-10-18 20:00:00,0,1630,41.9,0
2024-10-18 21:00:00,0,1710,40.2,0
2024-10-18 22:00:00,0,1590,39.3,0
2024-10-18 23:00:00,0,3080,39.2,0
2024-10-19 0:00:00,0,1760,36.9,0
2024-10-19 1:00:00,0,2170,36.9,0
2024-10-19 2:00:00,0,1980,36.6,0
2024-10-19 3:00:00,0,2790,35.4,0
2024-10-19 4:00:00,0,1740,35.6,0
2024-10-19 5:00:00,0,1510,35.9,0
2024-10-19 6:00:00,0,2140,36,0
2024-10-19 7:00:00,959,2919,39.5,13
2024-10-19 8:00:00,8014,1884,53.5,150
2024-10-19 9:00:00,15182,3592,59.5,296
2024-10-19 10:00:00,20014,2284,62.6,439
2024-10-19 11:00:00,22563,1303,65.4,537
2024-10-19 12:00:00,23490,2080,65.8,582
2024-10-19 13:00:00,22621,2411,65.4,574
2024-10-19 14:00:00,20046,1016,64.9,508
2024-10-19 15:00:00,15572,1442,64,391
2024-10-19 16:00:00,8919,969,62.6,41
2024-10-19 17:00:00,1782,1362,58.6,20
2024-10-19 18:00:00,2,1212,49.2,3
2024-10-19 19:00:00,0,940,46,0
2024-10-19 20:00:00,0,1260,42.8,0
2024-10-19 21:00:00,0,1530,40.1,0
2024-10-19 22:00:00,0,2350,39.6,0
2024-10-19 23:00:00,0,1200,39.1,0
2024-10-20 0:00:00,0,1430,38.4,0
2024-10-20 1:00:00,0,1760,37.8,0
2024-10-20 2:00:00,0,2030,38.4,0
2024-10-20 3:00:00,0,2210,38.1,0
2024-10-20 4:00:00,0,1610,37.8,0
2024-10-20 5:00:00,0,1970,37.2,0
2024-10-20 6:00:00,0,1790,37,0
2024-10-20 7:00:00,802,1742,39.5,10
2024-10-20 8:00:00,8258,1038,52.9,158
2024-10-20 9:00:00,15140,1390,61.4,300
2024-10-20 10:00:00,19908,1488,66,440
2024-10-20 11:00:00,22315,975,71.1,534
2024-10-20 12:00:00,23244,1274,70.5,581
2024-10-20 13:00:00,22520,1730,68.5,567
2024-10-20 14:00:00,20126,2486,68,511
2024-10-20 15:00:00,15509,2009,67.4,389
2024-10-20 16:00:00,8843,3033,65.6,42
2024-10-20 17:00:00,1785,2305,60.9,17
2024-10-20 18:00:00,1,1861,57,2
2024-10-20 19:00:00,0,2170,56.1,0
2024-10-20 20:00:00,0,3030,50.1,0
2024-10-20 21:00:00,0,3670,47.2,0
2024-10-20 22:00:00,0,1850,45.8,0
2024-10-20 23:00:00,0,2160,43.3,0
2024-10-21 0:00:00,0,1690,42.3,0
2024-10-21 1:00:00,0,1900,43.6,0
2024-10-21 2:00:00,0,1630,41.8,0
2024-10-21 3:00:00,0,1810,39.6,0
2024-10-21 4:00:00,0,1760,39.6,0
2024-10-21 5:00:00,0,2050,38,0
2024-10-21 6:00:00,0,1620,36.9,0
2024-10-21 7:00:00,760,2380,39.7,9
2024-10-21 8:00:00,7986,2276,53.1,155
2024-10-21 9:00:00,14659,1699,64.4,296
2024-10-21 10:00:00,19501,1261,70.7,431
2024-10-21 11:00:00,22236,986,74.4,525
2024-10-21 12:00:00,22931,891,73.8,567
2024-10-21 13:00:00,22166,1386,74.5,553
2024-10-21 14:00:00,19496,1316,73.7,487
2024-10-21 15:00:00,14896,1136,71.3,364
2024-10-21 16:00:00,8208,2388,68,35
2024-10-21 17:00:00,1486,906,64.5,18
2024-10-21 18:00:00,0,1040,63,2
2024-10-21 19:00:00,0,1700,61.1,0
2024-10-21 20:00:00,0,3180,57,0
2024-10-21 21:00:00,0,1450,55.3,0
2024-10-21 22:00:00,0,1650,54.2,0
2024-10-21 23:00:00,0,1290,52.7,0
2024-10-22 0:00:00,0,1240,51,0
2024-10-22 1:00:00,0,1320,50.4,0
2024-10-22 2:00:00,0,1000,50.4,0
2024-10-22 3:00:00,0,1070,51.3,0
2024-10-22 4:00:00,0,1220,52.4,0
2024-10-22 5:00:00,0,1470,54.6,0
2024-10-22 6:00:00,0,1070,54.5,0
2024-10-22 7:00:00,713,1993,57.6,8
2024-10-22 8:00:00,6975,2075,67.3,117
2024-10-22 9:00:00,13435,905,73.3,268
2024-10-22 10:00:00,18056,1656,76.7,403
2024-10-22 11:00:00,20714,874,78.1,498
2024-10-22 12:00:00,21707,927,77.3,541
2024-10-22 13:00:00,20724,1284,77.5,532
2024-10-22 14:00:00,18283,2843,75.7,470
2024-10-22 15:00:00,13964,2554,73.8,345
2024-10-22 16:00:00,7562,1612,71.6,38
2024-10-22 17:00:00,1370,1290,66.4,19
2024-10-22 18:00:00,0,1520,61,2
2024-10-22 19:00:00,0,1420,58.1,0
2024-10-22 20:00:00,0,2180,56.1,0
2024-10-22 21:00:00,0,1700,54.6,0
2024-10-22 22:00:00,0,1770,54.6,0
2024-10-22 23:00:00,0,1660,52.6,0
2024-10-23 0:00:00,0,1220,51.3,0
2024-10-23 1:00:00,0,1230,50,0
2024-10-23 2:00:00,0,1050,48.3,0
2024-10-23 3:00:00,0,1210,47,0
2024-10-23 4:00:00,0,2220,47.4,0
2024-10-23 5:00:00,0,1340,46.2,0
2024-10-23 6:00:00,0,1190,48.1,0
2024-10-23 7:00:00,645,1535,56.3,7
2024-10-23 8:00:00,7340,1210,63.8,138
2024-10-23 9:00:00,12749,1109,67.5,282
2024-10-23 10:00:00,13940,1350,68.4,367
2024-10-23 11:00:00,16608,738,70,464
2024-10-23 12:00:00,21773,1663,72,472
2024-10-23 13:00:00,19728,1228,70.4,534
2024-10-23 14:00:00,19281,1061,69.9,433
2024-10-23 15:00:00,8187,1867,69.1,340
2024-10-23 16:00:00,4133,1023,66.7,42
2024-10-23 17:00:00,1351,1111,64.9,20
2024-10-23 18:00:00,0,960,64,2
2024-10-23 19:00:00,0,2660,63.6,0
2024-10-23 20:00:00,0,2730,63.9,0
2024-10-23 21:00:00,0,2470,63.6,0
2024-10-23 22:00:00,0,1820,64.2,0
2024-10-23 23:00:00,0,1090,60.8,0
2024-10-24 0:00:00,0,1140,61.5,0
2024-10-24 1:00:00,0,1320,61.4,0
2024-10-24 2:00:00,0,940,61.5,0
2024-10-24 3:00:00,0,880,55.2,0
2024-10-24 4:00:00,0,1590,54.2,0
2024-10-24 5:00:00,0,1120,57.3,0
2024-10-24 6:00:00,0,1310,61.5,0
2024-10-24 7:00:00,223,1533,61.2,2
2024-10-24 8:00:00,2340,890,62.2,22
2024-10-24 9:00:00,1472,1252,63.9,67
2024-10-24 10:00:00,14818,848,66.3,242
2024-10-24 11:00:00,19431,1301,66.6,332
2024-10-24 12:00:00,22822,1442,69.4,556
2024-10-24 13:00:00,16969,1069,70.6,548
2024-10-24 14:00:00,17935,2225,70.8,463
2024-10-24 15:00:00,13755,875,69.3,328
2024-10-24 16:00:00,7178,938,67.3,46
2024-10-24 17:00:00,1135,895,64.1,21
2024-10-24 18:00:00,0,830,62.7,2
2024-10-24 19:00:00,0,1320,61.2,0
2024-10-24 20:00:00,0,2040,59.3,0
2024-10-24 21:00:00,0,2990,58,0
2024-10-24 22:00:00,0,1860,56.9,0
2024-10-24 23:00:00,0,1150,55.7,0
2024-10-25 0:00:00,0,1200,53.9,0
2024-10-25 1:00:00,0,1560,52.9,0
2024-10-25 2:00:00,0,1340,51.8,0
2024-10-25 3:00:00,0,1150,50.2,0
2024-10-25 4:00:00,0,1120,48.8,0
2024-10-25 5:00:00,0,1180,46.9,0
2024-10-25 6:00:00,0,1710,46.6,0
2024-10-25 7:00:00,547,1417,47.3,6
2024-10-25 8:00:00,8032,1272,52.3,126
2024-10-25 9:00:00,15057,1807,54.4,286
2024-10-25 10:00:00,19876,1076,56.8,421
2024-10-25 11:00:00,22852,1272,58.3,516
2024-10-25 12:00:00,23614,1074,59,561
2024-10-25 13:00:00,22695,855,60.2,550
2024-10-25 14:00:00,20049,969,59.3,487
2024-10-25 15:00:00,15317,937,59.2,350
2024-10-25 16:00:00,8297,1167,57.7,34
2024-10-25 17:00:00,1358,988,54.7,15
2024-10-25 18:00:00,0,990,49,1
2024-10-25 19:00:00,0,3190,45.4,0
2024-10-25 20:00:00,0,1930,45.9,0
2024-10-25 21:00:00,0,2010,44.5,0
2024-10-25 22:00:00,0,1500,43.5,0
2024-10-25 23:00:00,0,1260,47.7,0
2024-10-26 0:00:00,0,1380,46.6,0
2024-10-26 1:00:00,0,1670,44,0
2024-10-26 2:00:00,0,1180,41,0
2024-10-26 3:00:00,0,1260,40.4,0
2024-10-26 4:00:00,0,1150,40.1,0
2024-10-26 5:00:00,0,1910,42.7,0
2024-10-26 6:00:00,0,1580,47.8,0
2024-10-26 7:00:00,212,992,54.1,3
2024-10-26 8:00:00,1652,1162,58.5,39
2024-10-26 9:00:00,4587,1207,61.1,124
2024-10-26 10:00:00,10938,1948,63.1,307
2024-10-26 11:00:00,22573,1833,64.2,502
2024-10-26 12:00:00,23800,2080,64.5,551
2024-10-26 13:00:00,22652,3112,65.3,515
2024-10-26 14:00:00,19990,970,65.4,481
2024-10-26 15:00:00,15035,1395,64.6,329
2024-10-26 16:00:00,7749,2669,64.1,39
2024-10-26 17:00:00,1325,1255,59.8,15
2024-10-26 18:00:00,0,1030,57.9,1
2024-10-26 19:00:00,0,1260,56.9,0
2024-10-26 20:00:00,0,1550,54.2,0
2024-10-26 21:00:00,0,2800,46.1,0
2024-10-26 22:00:00,0,1470,42.4,0
2024-10-26 23:00:00,0,1730,39.9,0
2024-10-27 0:00:00,0,1450,41.5,0
2024-10-27 1:00:00,0,1270,49.2,0
2024-10-27 2:00:00,0,1390,48.3,0
2024-10-27 3:00:00,0,1610,47.4,0
2024-10-27 4:00:00,0,1350,47.2,0
2024-10-27 5:00:00,0,1380,44.8,0
2024-10-27 6:00:00,0,1360,42,0
2024-10-27 7:00:00,493,2213,40.8,5
2024-10-27 8:00:00,8112,2142,48.5,125
2024-10-27 9:00:00,15382,2052,50.5,286
2024-10-27 10:00:00,20654,1604,51.5,423
2024-10-27 11:00:00,23732,2402,52.7,520
2024-10-27 12:00:00,24695,1525,53.7,566
2024-10-27 13:00:00,23550,1460,55.3,557
2024-10-27 14:00:00,20592,1792,56.1,489
2024-10-27 15:00:00,15515,2395,55.5,319
2024-10-27 16:00:00,8225,1825,54.4,33
2024-10-27 17:00:00,1185,1955,49,13
2024-10-27 18:00:00,0,2930,39.9,1
2024-10-27 19:00:00,0,2480,37.7,0
2024-10-27 20:00:00,0,2260,35,0
2024-10-27 21:00:00,0,1580,35,0
2024-10-27 22:00:00,0,2830,35.3,0
2024-10-27 23:00:00,0,2040,34.4,0
2024-10-28 0:00:00,0,2090,33.3,0
2024-10-28 1:00:00,0,1680,32.6,0
2024-10-28 2:00:00,0,1450,36.6,0
2024-10-28 3:00:00,0,1600,37.4,0
2024-10-28 4:00:00,0,1840,36,0
2024-10-28 5:00:00,0,1470,36.2,0
2024-10-28 6:00:00,0,1510,34.5,0
2024-10-28 7:00:00,362,2232,36.5,5
2024-10-28 8:00:00,5592,1402,47.8,87
2024-10-28 9:00:00,13418,1968,54.9,257
2024-10-28 10:00:00,18912,2392,56.6,390
2024-10-28 11:00:00,20156,1836,56.3,448
2024-10-28 12:00:00,22995,1335,57.7,542
2024-10-28 13:00:00,23208,1088,55.8,518
2024-10-28 14:00:00,19224,1204,55.8,454
2024-10-28 15:00:00,14057,1307,54.8,285
2024-10-28 16:00:00,7098,818,53.4,41
2024-10-28 17:00:00,820,1010,50.5,14
2024-10-28 18:00:00,0,1450,42.2,1
2024-10-28 19:00:00,0,1120,39.8,0
2024-10-28 20:00:00,0,2520,44,0
2024-10-28 21:00:00,0,1560,46.3,0
2024-10-28 22:00:00,0,2630,47.2,0
2024-10-28 23:00:00,0,1580,48.6,0
2024-10-29 0:00:00,0,1250,52.1,0
2024-10-29 1:00:00,0,1180,52.3,0
2024-10-29 2:00:00,0,1190,53.1,0
2024-10-29 3:00:00,0,1080,54.1,0
2024-10-29 4:00:00,0,1540,54.1,0
2024-10-29 5:00:00,0,1210,53.8,0
2024-10-29 6:00:00,0,2320,53.1,0
2024-10-29 7:00:00,184,1724,53.2,3
2024-10-29 8:00:00,2542,1062,53.7,58
2024-10-29 9:00:00,9136,1246,55.1,79
2024-10-29 10:00:00,8544,1564,56,192
2024-10-29 11:00:00,10376,1956,56.9,102
2024-10-29 12:00:00,18071,1151,58.8,108
2024-10-29 13:00:00,13616,1986,58.4,306
2024-10-29 14:00:00,18582,842,58.9,208
2024-10-29 15:00:00,7168,978,59.3,159
2024-10-29 16:00:00,5728,1018,58.6,94
2024-10-29 17:00:00,625,1145,59.5,17
2024-10-29 18:00:00,0,840,59.6,1
2024-10-29 19:00:00,0,2170,60.3,0
2024-10-29 20:00:00,0,2820,60.5,0
2024-10-29 21:00:00,0,1580,60.7,0
2024-10-29 22:00:00,0,1390,61.6,0
2024-10-29 23:00:00,0,1120,62.2,0
2024-10-30 0:00:00,0,1150,62.3,0
2024-10-30 1:00:00,0,960,62.5,0
2024-10-30 2:00:00,0,1250,62.5,0
2024-10-30 3:00:00,0,880,62,0
2024-10-30 4:00:00,0,1170,60.3,0
2024-10-30 5:00:00,0,960,58.3,0
2024-10-30 6:00:00,0,1130,54.4,0
2024-10-30 7:00:00,496,1966,54.4,4
2024-10-30 8:00:00,4866,1036,59.3,65
2024-10-30 9:00:00,11987,1677,63.9,227
2024-10-30 10:00:00,17232,1382,65.6,354
2024-10-30 11:00:00,20683,953,66.1,418
2024-10-30 12:00:00,20711,891,65.9,425
2024-10-30 13:00:00,17775,925,66.1,484
2024-10-30 14:00:00,18060,730,66,425
2024-10-30 15:00:00,11593,1083,64.8,266
2024-10-30 16:00:00,6274,1364,63.1,65
2024-10-30 17:00:00,389,2599,61.7,18
2024-10-30 18:00:00,0,780,60.1,0
2024-10-30 19:00:00,0,840,60,0
2024-10-30 20:00:00,0,2370,60.7,0
2024-10-30 21:00:00,0,2250,60.8,0
2024-10-30 22:00:00,0,1560,60.9,0
2024-10-30 23:00:00,0,990,61.5,0
2024-10-31 0:00:00,0,950,60.9,0
2024-10-31 1:00:00,0,1300,54.8,0
2024-10-31 2:00:00,0,1190,53.4,0
2024-10-31 3:00:00,0,1530,52.7,0
2024-10-31 4:00:00,0,1140,50.6,0
2024-10-31 5:00:00,0,1160,49,0
2024-10-31 6:00:00,0,1430,49.7,0
2024-10-31 7:00:00,304,1444,56.7,3
2024-10-31 8:00:00,5140,980,62.1,80
2024-10-31 9:00:00,11681,941,65.9,239
2024-10-31 10:00:00,15532,692,69.6,331
2024-10-31 11:00:00,17381,1661,71.2,360
2024-10-31 12:00:00,20440,780,72.6,507
2024-10-31 13:00:00,21407,2277,73.3,541
2024-10-31 14:00:00,16798,998,69.4,394
2024-10-31 15:00:00,12461,1801,68.4,234
2024-10-31 16:00:00,3972,672,65.8,90
2024-10-31 17:00:00,740,880,63.9,25
2024-10-31 18:00:00,0,1530,63.7,0
2024-10-31 19:00:00,0,1570,63.9,0
2024-10-31 20:00:00,0,2150,63.8,0
2024-10-31 21:00:00,0,1530,63.9,0
2024-10-31 22:00:00,0,1140,64.1,0
2024-10-31 23:00:00,0,2330,64.8,0
2024-11-01 0:00:00,0,1080,64.9,0
2024-11-01 1:00:00,0,1010,64.9,0
2024-11-01 2:00:00,0,1100,64.9,0
2024-11-01 3:00:00,0,920,64.9,0
2024-11-01 4:00:00,0,870,64.2,0
2024-11-01 5:00:00,0,1260,64.1,0
2024-11-01 6:00:00,0,1570,64.2,0
2024-11-01 7:00:00,559,1139,64.9,7
2024-11-01 8:00:00,3046,856,66,61
2024-11-01 9:00:00,4095,1215,66.6,93
2024-11-01 10:00:00,2227,1827,66.1,67
2024-11-01 11:00:00,2742,822,67,87
2024-11-01 12:00:00,5034,1554,68.9,163
2024-11-01 13:00:00,16299,1099,71.7,401
2024-11-01 14:00:00,18572,1462,72.5,438
2024-11-01 15:00:00,13378,1118,71.4,255
2024-11-01 16:00:00,6638,768,69.2,33
2024-11-01 17:00:00,717,907,65,14
2024-11-01 18:00:00,0,1300,59.7,1
2024-11-01 19:00:00,0,1790,63.8,0
2024-11-01 20:00:00,0,1950,62.6,0
2024-11-01 21:00:00,0,1620,59.7,0
2024-11-01 22:00:00,0,1170,57.1,0
2024-11-01 23:00:00,0,1170,55.7,0
2024-11-02 0:00:00,0,1240,54.1,0
2024-11-02 1:00:00,0,1410,46.5,0
2024-11-02 2:00:00,0,990,47.1,0
2024-11-02 3:00:00,0,1010,41.8,0
2024-11-02 4:00:00,0,1190,39.9,0
2024-11-02 5:00:00,0,1230,37.8,0
2024-11-02 6:00:00,0,1220,37.2,0
2024-11-02 7:00:00,303,1143,38.3,3
2024-11-02 8:00:00,6921,1771,52.1,97
2024-11-02 9:00:00,14101,1741,56.1,253
2024-11-02 10:00:00,19429,1319,56.5,386
2024-11-02 11:00:00,22635,1195,57.6,482
2024-11-02 12:00:00,23587,1807,58.7,523
2024-11-02 13:00:00,22477,2297,59.7,517
2024-11-02 14:00:00,19341,1061,60.4,453
2024-11-02 15:00:00,14187,1037,59.9,264
2024-11-02 16:00:00,7347,1447,58.6,27
2024-11-02 17:00:00,734,1304,54,13
2024-11-02 18:00:00,0,2170,47.4,1
2024-11-02 19:00:00,0,2760,43.3,0
2024-11-02 20:00:00,0,2680,46,0
2024-11-02 21:00:00,0,3590,49,0
2024-11-02 22:00:00,0,2210,46.3,0
2024-11-02 23:00:00,0,1660,45.3,0
2024-11-03 0:00:00,0,1520,42.6,0
2024-11-03 1:00:00,0,3200,42.5,0
2024-11-03 2:00:00,0,1420,35.1,0
2024-11-03 3:00:00,0,1490,38.6,0
2024-11-03 4:00:00,0,1650,42.3,0
2024-11-03 5:00:00,0,1810,40.5,0
2024-11-03 6:00:00,305,1555,39.8,0
2024-11-03 7:00:00,7032,1662,40.2,3
2024-11-03 8:00:00,14551,1731,43.3,100
2024-11-03 9:00:00,19899,1609,45,277
2024-11-03 10:00:00,23041,2401,46.1,390
2024-11-03 11:00:00,23979,3779,47.3,485
2024-11-03 12:00:00,22963,2063,48.2,530
2024-11-03 13:00:00,19902,2242,50.1,522
2024-11-03 14:00:00,14286,1936,50.4,457
2024-11-03 15:00:00,7745,1725,50.5,254
2024-11-03 16:00:00,637,1447,49.7,33
2024-11-03 17:00:00,0,1590,40.7,13
2024-11-03 18:00:00,0,2070,34.2,0
